rate,ml_model,sessions,connection rate,concurrency,connection time (min),connection time (avg),connection time (max),connection time (stdev),request rate,ms per request,reply rate (min),reply rate (avg),reply rate (max),reply rate (stdev),response_time,cores,memory,payload_instance,errors,error_percentage,session rate (min),session rate (avg),session rate (max),session rate (stdev),sessions connections/session,session lifetime,session failtime,session length histogram part 1,session length histogram part 2,test duration,,,,,,,,,,
315,mnist,18900,317.2,81,2.2,8.4,289.8,2.5,317.2,3.2,303.8,317,333.2,10,6,12,1,2,0,303.8,317.21,333.2,9.97,1,0,0,,,,,,,,,,,,,,
325,mnist,18900,327,74,2.2,10.1,197.6,2.5,327,3.1,311.8,326.9,341.6,8.5,7,12,1,2,0,311.8,326.97,341.6,8.47,1,0,0,,,,,,,,,,,,,,
335,mnist,20100,336.7,69,2.3,10.7,190.3,2.5,336.7,3,318.2,336.9,347.8,8.4,7.1,12,1,2,0,318.2,336.68,347.8,8.41,1,0,0,,,,,,,,,,,,,,
345,mnist,20700,346.6,113,2.3,13.6,288.8,2.5,346.6,2.9,331,346.8,360,8.8,9.2,12,1,2,0,331,346.61,360,8.8,1,0,0,,,,,,,,,,,,,,
355,mnist,21300,357.5,147,2.3,19.1,367.8,2.5,357.5,2.8,348,357,366.8,5.8,13.3,12,1,2,0,348,357.55,366.8,5.82,1,0,0,,,,,,,,,,,,,,
365,mnist,21900,368.1,228,2.1,30.7,554.4,2.5,368.1,2.7,356.8,366.9,378.6,6.8,21.7,12,1,2,0,356.8,368.06,378.6,6.84,1,0,0,,,,,,,,,,,,,,
375,mnist,22500,378.5,425,2.2,59.5,1059.3,3.5,378.5,2.6,326.4,377.3,430.3,24.9,43.3,12,1,2,0,326.35,378.53,430.35,24.86,1,0.1,0,,,,,,,,,,,,,,
385,mnist,23100,388.7,357,2.2,55.2,867.2,3.5,388.7,2.6,359.2,387.1,413.8,16,39.8,12,1,2,0,359.15,388.68,413.85,15.96,1,0.1,0,,,,,,,,,,,,,,
395,mnist,23700,398.7,225,2.2,51,608.3,3.5,398.7,2.5,379.8,398.1,424.8,13.5,36.5,12,1,2,0,379.8,398.74,424.8,13.52,1,0.1,0,,,,,,,,,,,,,,
405,mnist,24300,409.1,195,2,59.1,486.7,3.5,409.1,2.4,388,408.9,440.6,14.5,43,12,1,2,0,388.05,409.12,440.6,14.51,1,0.1,0,,,,,,,,,,,,,,
415,mnist,24900,418.6,496,2,121.6,1138.5,14.5,418.6,2.4,352.6,419.5,550.6,51.5,91.6,12,1,2,1,352.61,418.57,550.6,51.52,1,0.1,0,,,,,,,,,,,,,,
425,mnist,25500,429,1023,2,247.9,2245.4,21.5,429,2.3,323.7,429.1,636.6,79.5,189.9,12,1,2,0,323.67,429.02,636.6,79.55,1,0.2,0,,,,,,,,,,,,,,
435,mnist,26100,438.9,1426,2,393.1,3157.9,40.5,438.9,2.3,311.5,440.2,714.8,103.5,306,12,1,2,0,311.54,438.9,714.8,103.46,1,0.4,0,,,,,,,,,,,,,,
445,mnist,26700,449,2199,2,621.7,4902.6,58.5,449,2.2,227.8,452.3,940.7,182.9,478.2,12,1,2,0,227.82,449,940.66,182.87,1,0.6,0,,,,,,,,,,,,,,
455,mnist,27300,458.6,4225,2,1419.4,9723.9,115.5,449.2,2.2,96.5,472.4,1431.1,345.1,1040,12,1,2,558,96.46,449.23,1431.07,345.07,1,1.4,0,,,,,,,,,,,,,,
465,mnist,27900,468.8,7214,1.9,2966.2,15758.4,927.5,443.6,2.3,49.8,511.1,1868,549,2206.9,12,1,2,1499,49.78,443.59,1868.04,549,1,3,0,,,,,,,,,,,,,,
475,mnist,28500,459.4,10892,2,5168,24262.4,4944.5,416.6,2.4,38.3,500.5,1908.4,598.9,3429.8,12,1,2,2652,38.3,416.63,1908.4,598.9,1,5.2,0,,,,,,,,,,,,,,
485,mnist,29100,442.7,12773,2,4941.6,31606.1,4378.5,393.5,2.5,62.9,484.4,1702,520.2,3359,12,1,2,3235,62.88,393.46,1702,520.17,1,4.9,0,,,,,,,,,,,,,,
495,mnist,29700,451.8,12966,1.9,6481.7,32570.3,3870.5,404.6,2.5,116.8,285.1,512,173.1,4899.4,12,1,2,3123,116.83,404.32,512,173.09,1,6.5,0,,,,,,,,,,,,,,
505,mnist,30300,446,14734,2,8824.8,35500.1,5742.5,400.2,2.5,95.2,257,521,180.9,7075.3,12,1,2,3184,95.2,399.14,521,180.87,1,8.8,0.1,,,,,,,,,,,,,,
315,mnist,18900,317.2,39,2.3,7.8,103,2.5,317.2,3.2,303.8,317,333.2,9.9,5.3,12,1,3,0,303.8,317.21,333.2,9.95,1,0,0,,,,59.583,,,,,,,,,,
325,mnist,18900,327.3,48,2.2,8.3,118.2,2.5,327.3,3.1,311.8,327,341.6,8.4,5.7,12,1,3,0,311.8,327.28,341.6,8.43,1,0,0,,,,57.749,,,,,,,,,,
335,mnist,20100,336.7,105,2.2,12.7,261.1,2.5,336.7,3,319.6,336.8,348.4,8.8,8.7,12,1,3,0,319.6,336.66,348.4,8.84,1,0,0,,,,59.703,,,,,,,,,,
345,mnist,20700,346.6,137,2.2,15,344.3,2.5,346.6,2.9,330,346.7,358.8,8.4,10.2,12,1,3,0,330,346.58,358.8,8.45,1,0,0,,,,59.726,,,,,,,,,,
355,mnist,21300,357.1,203,2.3,25.9,533.6,2.5,357.1,2.8,345.8,357,367.2,6.2,18,12,1,3,0,345.8,357.05,367.2,6.2,1,0,0,,,,59.655,,,,,,,,,,
365,mnist,21900,368.1,196,2.2,30,519.8,2.5,368.1,2.7,351.9,367,384.6,10.4,21.1,12,1,3,0,351.93,368.08,384.6,10.38,1,0,0,,,,59.497,,,,,,,,,,
375,mnist,22500,378.7,209,2.1,32.1,526.6,3.5,378.7,2.6,359.5,377.3,401,13,22.5,12,1,3,0,359.48,378.71,401,13.01,1,0,0,,,,59.412,,,,,,,,,,
385,mnist,23100,388.7,408,2.1,154.4,1072.2,3.5,388.7,2.6,318,388.6,435.2,30.1,117.7,12,1,3,0,318.03,388.66,435.2,30.05,1,0.2,0,,,,59.434,,,,,,,,,,
395,mnist,23700,398.7,262,2.1,76.8,634.9,3.5,398.7,2.5,357.6,398.3,442,21.6,56.2,12,1,3,0,357.64,398.74,442,21.57,1,0.1,0,,,,59.437,,,,,,,,,,
405,mnist,24300,409.1,746,1.9,158.8,1864.5,7.5,409.1,2.4,335,409.2,486.8,36,120.7,12,1,3,0,335.02,409.12,486.8,35.96,1,0.2,0,,,,59.396,,,,,,,,,,
415,mnist,24900,418.6,1027,2,232,2378.3,11.5,418.6,2.4,291.2,419.7,687.8,99.8,178.4,12,1,3,0,291.18,418.59,687.8,99.84,1,0.2,0,,,,59.486,,,,,,,,,,
425,mnist,25500,429,1601,2.1,381.6,3597.6,33.5,429,2.3,269.4,430.4,697.8,108,293.3,12,1,3,0,269.41,429.02,697.8,107.98,1,0.4,0,,,,59.438,,,,,,,,,,
435,mnist,26100,438.9,1847,1.9,497.9,4072.2,40.5,438.9,2.3,259.3,439.5,873,160.3,387.5,12,1,3,0,259.32,438.9,873,160.28,1,0.5,0,,,,59.467,,,,,,,,,,
445,mnist,26700,449,2733,1.9,785.5,6188.2,65.5,446.5,2.2,188.8,445.8,911.4,183.7,603.8,12,1,3,147,188.83,446.53,911.4,183.73,1,0.8,0,,,,59.465,,,,,,,,,,
455,mnist,27300,411.1,4806,2.1,1653.3,29069.8,135.5,401.5,2.5,0,428.5,1550.1,390.3,1202.5,12,1,3,640,0,401.45,1550.13,390.32,1,1.7,0,,,,66.41,,,,,,,,,,
465,mnist,27900,460.1,3751,1.9,1389.8,9257,199.5,451.6,2.2,169,484.4,1362.8,328.8,1119.2,12,1,3,519,168.99,451.56,1362.79,328.8,1,1.4,0,,,,60.637,,,,,,,,,,
475,mnist,28500,391.9,7015,1.9,2800,33030.8,650.5,374.5,2.7,0,435.8,1658.5,448,2070.3,12,1,3,1275,0,374.37,1658.49,447.98,1,2.8,0.1,,,,72.723,,,,,,,,,,
485,mnist,29100,461.4,4777,2,2066.1,10750.6,874.5,454.1,2.2,140.8,425,1201.6,300.2,1527.9,12,1,3,463,140.79,454.04,1201.6,300.22,1,2.1,0,,,,63.071,,,,,,,,,,
495,mnist,29700,458,5857,1.9,3060.7,13838.8,2110.5,423.2,2.4,29.5,416.2,1496.5,443.2,2160.4,12,1,3,2256,29.49,423.19,1496.53,443.19,1,3.1,0,,,,64.851,,,,,,,,,,
505,mnist,30300,459.7,6185,1.8,3140.3,17657.1,1943.5,417.6,2.4,92.7,424.9,1804.6,541.5,2254.2,12,1,3,2775,92.71,417.6,1804.6,541.46,1,3.1,0,,,,65.913,,,,,,,,,,
315,mnist,18900,317.2,40,2.5,8.3,101.8,3.5,317.2,3.2,304,317,333.2,9.9,5.9,6,1,3,0,304,317.21,333.2,9.9,1,0,0,,,,59.583,,,,,,,,,,
325,mnist,18900,327.3,60,2.5,10,159,3.5,327.3,3.1,311.8,326.9,341.4,8.4,7.1,6,1,3,0,311.8,327.28,341.4,8.45,1,0,0,,,,57.749,,,,,,,,,,
335,mnist,20100,336.7,104,2.3,12.3,251.5,3.5,336.7,3,318.2,336.8,347.6,9.1,8.6,6,1,3,0,318.2,336.67,347.6,9.06,1,0,0,,,,59.703,,,,,,,,,,
345,mnist,20700,346.6,125,2.4,14.4,322.3,3.5,346.6,2.9,331.2,346.8,358.4,8.1,10.1,6,1,3,0,331.2,346.57,358.4,8.06,1,0,0,,,,59.728,,,,,,,,,,
355,mnist,21300,357.6,138,2.4,18.1,337.5,3.5,357.6,2.8,342.1,357,368.8,7.6,12.7,6,1,3,0,342.08,357.59,368.8,7.61,1,0,0,,,,59.566,,,,,,,,,,
365,mnist,21900,368.1,114,2.3,18.9,279.2,3.5,368.1,2.7,354.9,366.9,388.6,8.9,13.1,6,1,3,0,354.94,368.12,388.6,8.86,1,0,0,,,,59.491,,,,,,,,,,
375,mnist,22500,378.7,173,2.3,25.6,421.4,3.5,378.7,2.6,353.2,377.3,388.6,10.6,18.2,6,1,3,0,353.18,378.71,388.6,10.58,1,0,0,,,,59.412,,,,,,,,,,
385,mnist,23100,388.7,211,2.3,34.4,518.4,4.5,388.7,2.6,364.4,387.8,399.4,10,24.3,6,1,3,0,364.44,388.65,399.4,10.01,1,0,0,,,,59.436,,,,,,,,,,
395,mnist,23700,398.5,136,2.1,37,305.4,4.5,398.5,2.5,370.1,398.4,419.8,14.3,26.3,6,1,3,0,370.11,398.53,419.8,14.33,1,0,0,,,,59.469,,,,,,,,,,
405,mnist,24300,408.9,211,2.1,64.1,535,5.5,408.9,2.4,370.5,408.5,439.6,24.5,46.8,6,1,3,0,370.49,408.86,439.6,24.52,1,0.1,0,,,,59.434,,,,,,,,,,
415,mnist,24900,418.2,439,2.1,116.9,1106.4,18.5,418.2,2.4,366.9,417.7,507.8,35.5,88.2,6,1,3,0,366.94,418.19,507.8,35.51,1,0.1,0,,,,59.542,,,,,,,,,,
425,mnist,25500,428.8,928,2.1,214.6,2059.9,23.5,428.8,2.3,345,429.8,616.6,70.6,166.6,6,1,3,0,345.03,428.84,616.6,70.61,1,0.2,0,,,,59.463,,,,,,,,,,
435,mnist,26100,438.9,1616,2.1,425.4,3632.3,45.5,438.9,2.3,300.8,441,681.4,95.2,328.9,6,1,3,0,300.8,438.9,681.4,95.21,1,0.4,0,,,,59.466,,,,,,,,,,
445,mnist,26700,449,2263,2,529.7,5288,59.5,446.9,2.2,228.9,448.6,869.6,159.1,411,6,1,3,123,228.87,446.93,869.6,159.09,1,0.5,0,,,,59.466,,,,,,,,,,
455,mnist,27300,458.6,3166,2,1167.4,7740.3,119.5,449,2.2,157.5,469.1,1256.7,300.4,919.5,6,1,3,573,157.52,448.98,1256.72,300.37,1,1.2,0,,,,59.528,,,,,,,,,,
465,mnist,27900,468.8,6050,2.1,2209,14150.2,270.5,451.5,2.2,76.4,505,1299.6,366,1685.7,6,1,3,1031,76.45,451.46,1299.6,365.96,1,2.2,0,,,,59.516,,,,,,,,,,
475,mnist,28500,382,10315,2.1,5127.6,22228.5,4146.5,354.6,2.8,0,445.5,2113.4,598.5,3614,6,1,3,2047,0,354.53,2113.42,598.46,1,5.1,0,,,,74.615,,,,,,,,,,
485,mnist,29100,465.9,7308,2.1,3534.1,18574.3,2639.5,448.7,2.2,153.1,508,2145.6,627.5,2593.1,6,1,3,1088,153.07,448.49,2145.6,627.49,1,3.5,0.1,,,,62.458,,,,,,,,,,
495,mnist,29700,465.5,10706,2.2,5667.3,24206.5,5114.5,433.9,2.3,38.1,442.7,1588.4,492.3,4162.1,6,1,3,2017,38.14,433.92,1588.37,492.34,1,5.7,0,,,,63.798,,,,,,,,,,
505,mnist,30300,427.3,16892,2.1,11798.2,31799.4,14495.5,385.8,2.6,30.9,455.3,1740.8,601.8,7311.6,6,1,3,2947,30.85,385.78,1740.8,601.79,1,11.8,0,,,,70.903,,,,,,,,,,
315,mnist,18900,317.2,70,2.2,10.1,195.1,4.5,317.2,3.2,304,317,333.8,10.1,7.7,3,1,2,0,304,317.2,333.8,10.07,1,0,0,,,,59.583,,,,,,,,,,
325,mnist,18900,327.2,52,2.3,10.9,128.5,4.5,327.2,3.1,311.8,327,341.2,8.5,8.1,3,1,2,0,311.8,327.22,341.2,8.53,1,0,0,,,,57.759,,,,,,,,,,
335,mnist,20100,336.7,108,2.3,14.5,268.3,4.5,336.7,3,318.8,336.8,349.2,9.1,10.6,3,1,2,0,318.8,336.66,349.2,9.12,1,0,0,,,,59.704,,,,,,,,,,
345,mnist,20700,346.6,126,2.3,16.3,321.5,4.5,346.6,2.9,330.4,346.8,359.4,8.6,11.9,3,1,2,0,330.4,346.57,359.4,8.59,1,0,0,,,,59.728,,,,,,,,,,
355,mnist,21300,357.2,142,2.3,21.7,353.1,5.5,357.2,2.8,345.6,357.1,367,6.4,15.9,3,1,2,0,345.6,357.23,367,6.42,1,0,0,,,,59.626,,,,,,,,,,
365,mnist,21900,368.1,161,2.2,25.4,403.4,5.5,368.1,2.7,354.5,367,380,8.2,18.3,3,1,2,0,354.5,368.1,380,8.15,1,0,0,,,,59.495,,,,,,,,,,
375,mnist,22500,378.7,200,2.3,29.4,492.1,5.5,378.7,2.6,360.8,377.3,400.8,11.8,21.3,3,1,2,0,360.8,378.71,400.8,11.77,1,0,0,,,,59.412,,,,,,,,,,
385,mnist,23100,388.6,252,2.2,49.7,626.4,6.5,388.6,2.6,368.4,388.5,404.4,11.4,36.3,3,1,2,0,368.4,388.64,404.4,11.43,1,0,0,,,,59.438,,,,,,,,,,
395,mnist,23700,398.7,170,2.2,61.9,435.8,8.5,398.7,2.5,371.5,398.4,419.6,13.8,45.1,3,1,2,0,371.48,398.72,419.6,13.76,1,0.1,0,,,,59.44,,,,,,,,,,
405,mnist,24300,409.1,340,2.2,118.8,1022,21.5,409.1,2.4,353.7,409,476.2,30.7,89.9,3,1,2,0,353.68,409.11,476.2,30.68,1,0.1,0,,,,59.397,,,,,,,,,,
415,mnist,24900,418.6,860,2.2,227.7,2029.4,29.5,418.6,2.4,320,419.8,607.8,73.4,177.5,3,1,2,0,319.96,418.58,607.81,73.36,1,0.2,0,,,,59.487,,,,,,,,,,
425,mnist,25500,429,1323,2.2,378.2,2993.2,55.5,429,2.3,302.1,430.2,590.7,80.1,298.3,3,1,2,0,302.14,429.02,590.67,80.09,1,0.4,0,,,,59.438,,,,,,,,,,
435,mnist,26100,438.9,1866,2.2,536.1,4136,68.5,438.9,2.3,264.8,442.8,807.2,135.3,422.5,3,1,2,0,264.82,438.89,807.2,135.28,1,0.5,0,,,,59.469,,,,,,,,,,
445,mnist,26700,449,2681,2.2,811.5,6498.6,97.5,445.1,2.2,197.3,453.8,778.4,154.2,621.7,3,1,2,232,197.27,445.1,778.41,154.24,1,0.8,0,,,,59.466,,,,,,,,,,
455,mnist,27300,458.1,4364,2.2,1596,10578.1,171.5,448.3,2.2,119.4,478.5,1157.2,302.9,1256,3,1,2,582,119.37,448.34,1157.2,302.92,1,1.6,0,,,,59.594,,,,,,,,,,
465,mnist,27900,467.4,7609,2.2,3794.5,17853.7,1978.5,443.9,2.3,49.6,519.6,1333,463.3,2846.6,3,1,2,1411,49.57,443.73,1332.96,463.29,1,3.8,0,,,,59.697,,,,,,,,,,
475,mnist,28500,389.5,12648,2.2,6689.1,27992.1,8364.5,357.5,2.8,29.8,535.2,1497.8,507.6,4378.5,3,1,2,2728,29.82,352.18,1497.8,507.55,1,6.7,0.5,,,,73.179,,,,,,,,,,
485,mnist,29100,413.1,10916,2.2,7572.4,25034.8,8091.5,389.9,2.6,94.9,481.7,2082,585.4,5511.4,3,1,2,1671,94.93,389.35,2082,585.42,1,7.6,0.2,,,,70.449,,,,,,,,,,
495,mnist,29700,414.7,13668,2.2,10358.7,30101.4,12078.5,386.2,2.6,65.9,433,1198.8,352.5,7252.7,3,1,2,2096,65.95,385.44,1198.8,352.47,1,10.4,0.3,,,,71.616,,,,,,,,,,
505,mnist,30300,394.3,16700,2.2,11103,32234.1,12196.5,360.1,2.8,53.5,476.2,1297.4,431.8,8326.4,3,1,2,2859,53.48,357.09,1297.4,431.75,1,11.1,0.4,,,,76.847,,,,,,,,,,
1,dbert,60,1.2,3,142.5,170.6,248.9,162.5,1.2,825.7,0.4,1.2,2,0.6,170.3,3,1,3,0,0.4,1.21,2,0.57,1,0.2,0,,,,49.542,,,,,,,,,,
10,dbert,600,10.4,22,138.5,740.8,1905.3,736.5,10.4,96.1,8.4,10.3,11.8,1.1,740.4,3,1,3,0,8.4,10.4,11.8,1.09,1,0.7,0,,,,57.679,,,,,,,,,,
20,dbert,1200,11.5,570,207.5,24106.3,49136.9,23852.5,11.5,86.8,10.6,11.5,12.2,0.5,24105.9,3,1,3,0,10.6,11.52,12.2,0.47,1,24.1,0,,,,104.203,,,,,,,,,,
30,dbert,1800,11.2,1245,252.7,54109.5,104318.8,53486.5,11.2,89.5,0,11.1,38.6,5.6,54109.1,3,1,3,0,0,11.17,38.6,5.62,1,54.1,0,,,,161.131,,,,,,,,,,
40,dbert,2400,11.4,1980,261,83309.5,159762.3,82203.5,11.4,88,0,11.3,44.8,8.7,74484.5,3,1,3,0,0,11.37,44.8,8.72,1,83.3,0,,,,211.151,,,,,,,,,,
50,dbert,3000,13,2601,279.5,97672,197924.4,0,11.4,87.6,0,11.4,54.4,10.6,83938.7,3,1,3,378,0,11.38,54.4,10.64,1,97.7,129.5,,,,230.505,,,,,,,,,,
60,dbert,3600,15,3206,369.8,103748.8,207434.9,0,11.3,88.8,0,11,43.6,10.2,88903.3,3,1,3,953,0,11.02,43.6,10.15,1,103.7,128.1,,,,240.141,,,,,,,,,,
70,dbert,4200,16.9,3702,299.8,109680.3,200418,0,11.8,84.9,0,11.5,68,15.2,93515.6,3,1,3,1333,0,11.53,68,15.16,1,109.7,127.9,,,,248.748,,,,,,,,,,
80,dbert,4800,20.7,4303,353,102390.7,212116,0,11.8,85,0,11.4,61.2,11.8,87417.9,3,1,3,2145,0,11.46,61.2,11.79,1,102.4,128.8,,,,231.599,,,,,,,,,,
90,dbert,5400,22.3,4926,307.7,110750.1,216188.4,0,12.1,82.9,0,11.2,67.8,15.6,96627.3,3,1,3,2688,0,11.22,67.8,15.58,1,110.8,127,,,,241.731,,,,,,,,,,
100,dbert,6000,23.9,5528,304.3,114852.3,226697.3,0,12.2,82.1,0,11.3,71.2,16.5,99017.9,3,1,3,3155,0,11.34,71.2,16.53,1,114.9,126.9,,,,250.856,,,,,,,,,,
1,dbert,60,1.2,2,117,130.8,176.3,125.5,1.2,825.1,0.4,1.2,2,0.6,130.5,6,1,3,0,0.4,1.21,2,0.57,1,0.1,0,,,,49.508,,,,,,,,,,
10,dbert,600,10.4,12,111.9,266.9,896.7,257.5,10.4,96.1,9.2,10.5,11.8,0.9,266.5,6,1,3,0,9.2,10.41,11.8,0.93,1,0.3,0,,,,57.631,,,,,,,,,,
20,dbert,1200,19.7,121,160.1,2774.5,5888.1,2691.5,19.7,50.7,16.6,19.5,21.2,1.2,2774.1,6,1,3,0,16.6,19.71,21.2,1.23,1,2.8,0,,,,60.873,,,,,,,,,,
30,dbert,1800,19.2,739,229.7,19807.8,36688.9,19616.5,19.2,51.9,16.2,19.1,20.8,1.2,19807.4,6,1,3,0,16.2,19.25,20.8,1.16,1,19.8,0,,,,93.51,,,,,,,,,,
40,dbert,2400,19.8,1435,280,34656.1,67207.7,40767.5,19.8,50.6,2.8,19.7,53.8,8.7,34478.6,6,1,3,0,2.8,19.77,53.8,8.67,1,34.7,0,,,,121.375,,,,,,,,,,
50,dbert,3000,19.5,2118,290,53506,112593.5,60063.5,19.5,51.2,0,19.5,57,10.5,46155.4,6,1,3,0,0,19.55,57,10.46,1,53.5,0,,,,153.462,,,,,,,,,,
60,dbert,3600,19.8,2776,327,70451.4,138698.2,74147.5,19.6,51,0,19.6,61.8,14.8,54450.9,6,1,3,38,0,19.62,61.8,14.76,1,70.5,129.7,,,,181.528,,,,,,,,,,
70,dbert,4200,22.5,3326,357.1,70867.3,139568.1,71638.5,19.6,50.9,0,19.8,75.4,13.2,53885.1,6,1,3,540,0,19.63,75.4,13.23,1,70.9,130,,,,186.422,,,,,,,,,,
80,dbert,4800,25.5,3838,369.8,72717.8,142938.8,75730.5,19.2,52.1,0,19.5,70.2,12.8,55945.9,6,1,3,1181,0,19.21,70.2,12.78,1,72.7,130.2,,,,188.411,,,,,,,,,,
90,dbert,5400,28.1,4571,377.4,77732.1,154134.7,75918.5,19.8,50.6,0,19.4,75,13.8,57850.3,6,1,3,1660,0,19.43,75,13.77,1,77.7,128.2,,,,192.485,,,,,,,,,,
100,dbert,6000,30.8,5122,351.4,80893.8,149025,82254.5,19.7,50.9,0,19.4,73.4,20.1,62165.5,6,1,3,2209,0,19.46,73.4,20.15,1,80.9,129.7,,,,194.843,,,,,,,,,,
1,dbert,60,1.2,2,98.1,108.1,203.9,104.5,1.2,824.7,0.4,1.2,2,0.6,107.8,12,1,3,0,0.4,1.21,2,0.57,1,0.1,0,,,,49.484,,,,,,,,,,
10,dbert,600,10.4,8,89.7,159.6,340.6,149.5,10.4,96,9,10.5,12.4,1.1,159.2,12,1,3,0,9,10.41,12.4,1.05,1,0.2,0,,,,57.611,,,,,,,,,,
20,dbert,1200,21,66,92.8,968.4,3448.1,643.5,21,47.6,18.8,20.5,23,1.4,968,12,1,3,0,18.8,21,23,1.37,1,1,0,,,,57.135,,,,,,,,,,
30,dbert,1800,22.8,536,159.1,12390.1,22928.2,11922.5,22.8,43.9,18,22.6,24.6,1.6,12389.6,12,1,3,0,18,22.8,24.6,1.6,1,12.4,0,,,,78.943,,,,,,,,,,
40,dbert,2400,21,1277,271.9,29524.2,57659.3,33937.5,21,47.5,5.8,20.7,38.4,5.6,29523.7,12,1,3,0,5.8,21.03,38.4,5.55,1,29.5,0,,,,114.1,,,,,,,,,,
50,dbert,3000,22.1,1976,318.9,43754.2,84251.2,49691.5,22.1,45.3,0,21.9,46.6,10,39585.1,12,1,3,0,0,22.06,46.6,10.05,1,43.8,0,,,,135.967,,,,,,,,,,
60,dbert,3600,21.4,2532,378.1,60556.4,126605.3,65938.5,21.4,46.8,0,21.5,56.6,17,49449.3,12,1,3,2,0,21.39,56.6,16.96,1,60.6,129.7,,,,168.247,,,,,,,,,,
70,dbert,4200,22.8,3151,412.4,66202.5,141035.3,66084.5,21.1,47.4,0,21.6,68.6,12.1,49749.6,12,1,3,312,0,21.09,68.6,12.13,1,66.2,129.8,,,,184.315,,,,,,,,,,
80,dbert,4800,25.5,3678,463.1,73435.2,135994.4,75150.5,20.4,49,0,20.4,70.8,19.7,56975.3,12,1,3,957,0,20.4,70.8,19.67,1,73.4,130.1,,,,188.412,,,,,,,,,,
90,dbert,5400,28.7,4435,479.4,72055.5,149052.3,72136.5,22.4,44.6,0,22.4,56.6,19.3,54546.5,12,1,3,1250,0,22.03,56.6,19.26,1,72.1,126.9,,,,188.41,,,,,,,,,,
100,dbert,6000,32.2,4853,494.8,72742.4,148524.2,68779.5,24.1,41.6,0,23.6,83,20.6,53769.5,12,1,3,1640,0,23.4,83,20.6,1,72.7,125.6,,,,186.363,,,,,,,,,,
1,dbert,60,1.2,3,143.1,201.8,1455.7,170.5,1.2,825.6,0.4,1.2,2,0.6,201.5,3,1,2,0,0.4,1.21,2,0.57,1,0.2,0,,,,49.537,,,,,,,,,,
10,dbert,600,10.4,24,143.8,874.8,2249.4,839.5,10.4,96.1,8.8,10.3,11.6,0.9,874.5,3,1,2,0,8.8,10.4,11.6,0.87,1,0.9,0,,,,57.686,,,,,,,,,,
20,dbert,1200,11.2,590,202.9,25782,51813.7,25688.5,11.2,89.1,9.8,11.2,12.4,0.7,25781.6,3,1,2,0,9.8,11.22,12.4,0.69,1,25.8,0,,,,106.939,,,,,,,,,,
30,dbert,1800,11.1,1245,248.2,54775.9,104627.1,54277.5,11.1,89.7,0,11.1,45,6.8,54775.5,3,1,2,0,0,11.14,45,6.84,1,54.8,0,,,,161.514,,,,,,,,,,
40,dbert,2400,11,1961,256.3,87645.3,168726.6,91221.5,11,91,0,11,33,8.9,78325.4,3,1,2,0,0,10.98,33,8.92,1,87.6,0,,,,218.51,,,,,,,,,,
50,dbert,3000,12.6,2566,261.1,103064,192203.8,0,11.1,90,0,11,62.2,14.8,91987.7,3,1,2,361,0,11.06,62.2,14.82,1,103.1,129.6,,,,238.624,,,,,,,,,,
60,dbert,3600,15.8,3135,285,98950.9,199711.4,0,11.9,84,0,11.3,59,11.5,85319.4,3,1,2,1013,0,11.34,59,11.47,1,99,125.7,,,,228.147,,,,,,,,,,
70,dbert,4200,18,3716,270.2,102773.8,204959.6,0,12.1,83,0,11.3,43.6,10.4,87991.8,3,1,2,1569,0,11.3,43.6,10.35,1,102.8,126.2,,,,232.843,,,,,,,,,,
80,dbert,4800,20.9,4317,280,100643.2,180331.4,0,12.2,81.8,0,11.3,38.6,10,87201.7,3,1,2,2204,0,11.33,38.6,10.02,1,100.6,125.9,,,,229.223,,,,,,,,,,
90,dbert,5400,21.8,4903,284.9,113075.7,231098.2,0,11.8,84.7,0,11.1,52.4,14.2,97560.3,3,1,2,2636,0,11.15,52.4,14.2,1,113.1,127.1,,,,247.925,,,,,,,,,,
100,dbert,6000,25.6,5538,288.5,104579.8,213344.1,0,12.3,81,0,11.5,60.6,11.9,88321.1,3,1,2,3301,0,11.5,60.6,11.89,1,104.6,128,,,,234.716,,,,,,,,,,
1,dbert,60,1.2,2,114.3,130.1,196.6,124.5,1.2,824.9,0.4,1.2,2,0.6,129.8,6,1,2,0,0.4,1.21,2,0.57,1,0.1,0,,,,49.495,,,,,,,,,,
10,dbert,600,10.4,11,113.3,263.6,627.5,265.5,10.4,96.1,9.2,10.5,11.8,0.9,263.2,6,1,2,0,9.2,10.41,11.8,0.93,1,0.3,0,,,,57.637,,,,,,,,,,
20,dbert,1200,19.2,150,164.3,4058.5,7735.2,4205.5,19.2,52.1,15.6,19,21.2,1.6,4058.1,6,1,2,0,15.6,19.18,21.2,1.6,1,4.1,0,,,,62.558,,,,,,,,,,
30,dbert,1800,18.9,746,231.3,20491.6,38603,20490.5,18.9,52.8,16.6,18.9,21.2,1.3,20491.2,6,1,2,0,16.6,18.94,21.2,1.35,1,20.5,0,,,,95.039,,,,,,,,,,
40,dbert,2400,19.6,1472,274.3,35605.1,68570.7,41658.5,19.6,51.1,0,19.5,61.2,10.2,35361.6,6,1,2,0,0,19.59,61.2,10.15,1,35.6,0,,,,122.538,,,,,,,,,,
50,dbert,3000,20.2,2103,304,50967.5,105060.2,59768.5,20.2,49.4,0,20.1,64.4,16.4,46161.8,6,1,2,0,0,20.22,64.4,16.43,1,51,0,,,,148.337,,,,,,,,,,
